Number One, Number Two, Their GCD, Time Spent(Milliseconds)
4003, 99351, 1, 0.0
72588, 25075, 1, 0.4971027374267578
98677, 30860, 1, 0.9934902191162109
31421, 81890, 1, 0.49686431884765625
92084, 64323, 1, 1.4901161193847656
30120, 58278, 6, 0.9934902191162109
34744, 97415, 1, 0.9934902191162109
68952, 69797, 169, 1.4901161193847656
64264, 14253, 1, 0.4966259002685547
26585, 83041, 1, 0.9937286376953125
49912, 99891, 1, 0.9932518005371094
20057, 43824, 1, 0.4966259002685547
82767, 17275, 1, 0.4966259002685547
66927, 4960, 1, 0.0
85412, 87183, 1, 1.9867420196533203
53627, 34186, 1, 0.49686431884765625
17829, 49182, 21, 0.2734661102294922
69746, 96145, 1, 1.489877700805664
26791, 44734, 1, 0.4966259002685547
96396, 64182, 6, 1.4901161193847656
65010, 95712, 6, 1.489877700805664
13835, 44281, 1, 0.4966259002685547
49891, 29465, 1, 0.4963874816894531
12933, 93471, 3, 0.4963874816894531
2321, 78823, 1, 0.4971027374267578
67066, 46649, 1, 0.9932518005371094
65624, 80630, 2, 1.4901161193847656
89269, 73978, 1, 1.489877700805664
79710, 1646, 2, 0.0
76916, 69295, 1, 1.3422966003417969
64811, 90220, 1, 0.9932518005371094
69263, 66390, 1, 1.4903545379638672
11462, 88974, 2, 0.4971027374267578
92943, 51030, 9, 1.4896392822265625
88117, 11444, 1, 0.0
20898, 32268, 6, 0.49686431884765625
71932, 91146, 2, 1.4903545379638672
14325, 61897, 1, 0.4963874816894531
99959, 8678, 1, 0.49686431884765625
46870, 90821, 1, 0.9932518005371094
13058, 31625, 1, 0.4963874816894531
58221, 91636, 1, 0.9932518005371094
24688, 81126, 2, 0.49686431884765625
23337, 28909, 1, 0.4966259002685547
14330, 44923, 1, 0.4966259002685547
74796, 58487, 1, 1.4901161193847656
5381, 85567, 1, 0.0
31395, 90012, 39, 0.4971027374267578
65053, 5182, 1, 0.0
39802, 32732, 14, 0.9930133819580078
49468, 67826, 2, 1.0356903076171875
82087, 62279, 1, 0.9932518005371094
22072, 57737, 1, 0.4963874816894531
51718, 24581, 1, 0.49686431884765625
65607, 45131, 1, 0.9932518005371094
48584, 20755, 1, 0.492095947265625
9069, 98429, 1, 0.0
28202, 50779, 1, 0.4963874816894531
7806, 30474, 6, 0.4966259002685547
50710, 2050, 10, 0.0
32978, 55798, 2, 0.8754730224609375
43719, 9810, 3, 0.4947185516357422
89104, 12060, 4, 0.4966259002685547
32095, 19878, 1, 0.4966259002685547
36529, 16640, 1, 0.0
98631, 25601, 1, 0.49614906311035156
77723, 82352, 1, 1.9865036010742188
69958, 91484, 2, 1.489877700805664
21410, 32371, 1, 0.4966259002685547
75726, 4559, 1, 0.0
32007, 4945, 1, 0.0
22098, 35381, 1, 0.4966259002685547
93356, 67833, 1, 1.4901161193847656
62483, 52182, 1, 0.9930133819580078
36888, 49550, 2, 0.49686431884765625
7350, 2586, 6, 0.0
29739, 78928, 1, 0.4966259002685547
24955, 40243, 7, 0.4928112030029297
59029, 36644, 1, 0.4966259002685547
72601, 6615, 1, 0.0
61286, 35974, 2, 0.49686431884765625
43256, 17462, 2, 0.0
97563, 79064, 1, 1.9865036010742188
39162, 59538, 6, 0.9934902191162109
27773, 49137, 1, 0.49686431884765625
52068, 60720, 12, 0.9932518005371094
68146, 80354, 2, 0.9934902191162109
90334, 83995, 1, 1.9867420196533203
82130, 8277, 1, 0.0
62984, 89803, 1, 1.4903545379638672
11324, 92804, 4, 0.4963874816894531
98178, 39683, 1, 0.9934902191162109
21149, 41270, 1, 0.0
87017, 2938, 1, 0.4966259002685547
85624, 83793, 1, 1.4901161193847656
22821, 5496, 3, 0.0
66938, 97076, 2, 0.9932518005371094
30533, 62303, 1, 0.9930133819580078
58522, 84320, 2, 1.4901161193847656
36383, 57740, 1, 0.9932518005371094
61409, 46517, 1, 0.9679794311523438
78564, 33759, 3, 1.041412353515625
94146, 478, 2, 0.0
18534, 77786, 2, 0.4966259002685547
53798, 62348, 2, 0.9932518005371094
19881, 40438, 1, 0.4966259002685547
82291, 42509, 1, 0.9930133819580078
36908, 16750, 2, 0.4963874816894531
19143, 91934, 1, 0.49686431884765625
71672, 93922, 2, 1.4901161193847656
13105, 2282, 1, 0.0
10492, 12922, 2, 0.0
64960, 37185, 5, 0.4966259002685547
14692, 3136, 4, 0.0
17323, 56165, 1, 0.4966259002685547
3090, 10720, 10, 0.0
10100, 39028, 4, 0.4963874816894531
81511, 81458, 1, 1.9867420196533203
1968, 39229, 1, 0.0
48697, 21193, 1, 0.4966259002685547
66911, 19681, 1, 0.4966259002685547
18459, 71996, 1, 0.4966259002685547
88424, 4583, 1, 0.0
33536, 15124, 4, 0.4963874816894531
13467, 29301, 3, 0.49686431884765625
92617, 69851, 1, 1.4901161193847656
60467, 33016, 1, 0.4966259002685547
6862, 76386, 2, 0.0
26734, 36912, 2, 0.9932518005371094
94620, 19895, 5, 0.4966259002685547
81256, 90914, 2, 1.489877700805664
54186, 16983, 3, 0.4966259002685547
63351, 50900, 1, 1.489877700805664
88053, 14778, 3, 0.4966259002685547
54217, 60943, 1, 1.489877700805664
82743, 18173, 1, 0.49686431884765625
78157, 34950, 1, 0.4966259002685547
79615, 38165, 5, 0.9932518005371094
90380, 56742, 2, 1.4901161193847656
89189, 58730, 1, 1.489877700805664
33784, 92551, 1, 0.4963874816894531
85045, 94717, 1, 1.9867420196533203
72124, 90112, 4, 1.4905929565429688
88614, 11349, 9, 0.4966259002685547
92600, 23888, 8, 0.9932518005371094
7928, 50056, 8, 0.0
98898, 55899, 3, 1.4901161193847656
76350, 34558, 2, 0.4963874816894531
63343, 96008, 1, 1.489877700805664
19828, 70826, 2, 0.4966259002685547
90345, 28562, 1, 0.4963874816894531
14979, 52152, 3, 0.0
53519, 70906, 1, 1.4903545379638672
49035, 51512, 1, 1.0209083557128906
82258, 36416, 2, 0.9930133819580078
2057, 6017, 11, 0.4966259002685547
17184, 32265, 3, 0.4966259002685547
45049, 85146, 1, 0.9930133819580078
13940, 95369, 1, 0.0
39784, 77045, 1, 0.9930133819580078
95520, 69977, 1, 1.9345283508300781
58288, 9782, 2, 0.0
30954, 19728, 6, 0.4966259002685547
28384, 17756, 4, 0.4971027374267578
85819, 35039, 1, 0.4966259002685547
66603, 96161, 1, 1.489877700805664
3070, 62060, 10, 0.0
20800, 35496, 8, 0.4966259002685547
83847, 9037, 1, 0.0
17491, 43589, 1, 0.4966259002685547
90237, 5307, 3, 0.49686431884765625
60076, 27153, 1, 0.49686431884765625
45387, 57960, 9, 0.9932518005371094
92164, 33630, 2, 0.9932518005371094
34985, 97171, 1, 0.9934902191162109
15841, 87153, 1, 0.4963874816894531
87579, 44585, 37, 0.9932518005371094
89246, 7589, 1, 0.0
83688, 77072, 8, 1.4896392822265625
16025, 60472, 1, 0.4966259002685547
33337, 6103, 17, 0.0
94932, 21490, 2, 0.4971027374267578
13744, 21483, 1, 0.49686431884765625
89849, 5884, 1, 0.49686431884765625
56791, 59932, 1, 1.489877700805664
68789, 73487, 1, 1.7390251159667969
97850, 88322, 2, 1.9867420196533203
44041, 91972, 1, 0.9930133819580078
57462, 65558, 2, 0.9932518005371094
61125, 82507, 1, 1.489877700805664
45508, 6674, 2, 0.0
41007, 96305, 1, 0.49686431884765625
12902, 18124, 2, 0.4963874816894531
46118, 7864, 2, 0.11968612670898438
29068, 37409, 1, 0.4966259002685547
2226, 74671, 1, 0.0
65812, 31285, 1, 0.4963874816894531
15612, 20972, 4, 0.0
36122, 68391, 1, 0.9932518005371094
88896, 30555, 3, 0.9934902191162109
73970, 24241, 1, 0.49686431884765625
78613, 92649, 1, 1.9869804382324219
90465, 28896, 3, 0.9932518005371094
26924, 72002, 2, 0.4966259002685547
68518, 65516, 2, 1.489877700805664
56643, 51123, 3, 0.9932518005371094
10890, 85972, 2, 0.0
93080, 92929, 1, 1.9865036010742188
77670, 14529, 3, 0.0
77760, 87648, 96, 1.9867420196533203
1897, 39255, 1, 0.0
50121, 50401, 1, 0.9932518005371094
16281, 35402, 1, 0.0
30310, 78730, 10, 0.9937286376953125
86780, 50052, 4, 0.9932518005371094
91103, 67647, 1, 1.489877700805664
43980, 72521, 1, 0.9932518005371094
31990, 22623, 1, 0.4966259002685547
24848, 70077, 1, 0.6222724914550781
13310, 11340, 10, 0.4963874816894531
52884, 34172, 4, 0.9932518005371094
7729, 37191, 1, 0.4966259002685547
73279, 86613, 1, 1.489877700805664
20051, 12555, 1, 0.0
4038, 79464, 6, 0.0
68400, 29155, 5, 0.4966259002685547
20239, 40716, 1, 0.49686431884765625
82864, 26721, 1, 0.9930133819580078
6261, 85960, 1, 0.0
74509, 6835, 1, 0.4963874816894531
81882, 5953, 1, 0.0
94339, 85397, 1, 1.4903545379638672
56181, 74179, 1, 1.4901161193847656
80751, 87795, 3, 1.9867420196533203
4105, 96975, 5, 0.4963874816894531
13511, 65283, 1, 0.0
16890, 71179, 1, 0.49686431884765625
31888, 7137, 1, 0.4966259002685547
21326, 23101, 1, 0.4963874816894531
85768, 56371, 1, 1.489877700805664
52035, 94772, 1, 0.9932518005371094
71554, 99656, 2, 1.4901161193847656
21457, 90840, 1, 0.4966259002685547
90877, 52348, 1, 2.23541259765625
70257, 78854, 1, 1.4896392822265625
18125, 85858, 1, 0.49686431884765625
37508, 23807, 1, 0.4966259002685547
19557, 45869, 1, 0.49686431884765625
81923, 25575, 1, 0.4966259002685547
94305, 64592, 1, 1.4901161193847656
36239, 27665, 1, 0.4966259002685547
14331, 5930, 1, 0.0
89344, 23621, 1, 0.4963874816894531
84740, 11737, 1, 0.0
45766, 12434, 2, 0.0
70035, 73782, 3, 1.489877700805664
22053, 68173, 1, 0.4966259002685547
30735, 12025, 5, 0.5095005035400391
72131, 16424, 1, 0.4839897155761719
4409, 45546, 1, 0.0
26737, 80749, 1, 0.49686431884765625
38065, 74942, 1, 0.9932518005371094
59255, 78075, 5, 1.489877700805664
